[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 257
[ENV]: Finished init Environment
[TRAIN]: actions: 257, observations: 12
[TRAIN]: CUDA: True
[TRAIN]: (1): action: 26, observation: (1, 0.012016783270830823, 0.0, 0.13688068058467895, 0.39978143135417876, 1.298611360039865, 0.700236861223011, 3.5238702456244084, 3.499991508459485, 23.588065807804874, 11.468527920189473, 4.487030949441372), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 50, observation: (1, 0.4937517697324767, -0.26118416770111375, 0.4512039042105599, 0.5296239287118176, 19.08699588277505, 17.327262570844518, 3.3997689788630865, 12.912867401913466, 9.149272403167389, 11.791942825602957, 1.6027958933048776), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 209, observation: (1, 0.15816141312388804, -0.14243239796863705, 0.705882743374001, 0.7797128126895424, 27.240399971908452, 1.2285952257052486, 3.2660517050668103, 0.13758131586289943, 2.5118908214609488, 3.3130719000362885, 0.4632003310798266), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 197, observation: (1, 0.28106645337194536, -0.359270984844749, 0.8977067460988176, 0.971183855832349, 2.1394182814694704, 18.035995409335413, 13.195288259531655, 0.1479796294288047, 2.174093723803262, 6.4504034487234305, 0.6634518258103019), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 90, observation: (0, 3.4637425946323845, -0.5844545314728036, 0.6162033992813615, 0.6915640784164548, 2.4369214986577874, 4.824447271328286, 5.345111410288603, 49.72997411540631, 11.30658975841024, 14.81781322962422, 29.914091602308183), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 223, observation: (0, 0.14498054627378373, 0.5, 0.19796374441199105, 0.4737103086923995, 8.66716784120206, 12.068336713453323, 0.3654137791632262, 20.075603513140884, 1.9109988333447627, 0.9626093398519835, 20.954515343969963), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 111, observation: (0, 7.321006108739127, 0.49498054627378374, 0.7395849147482247, 0.6048014597984589, 1.349735139379387, 5.61305131297011, 1.2366419921812999, 9.935018760846457, 8.496833056834317, 27.35888362790306, 2.6001402372615816), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 14, observation: (0, 4.426038239883505, 0.5, 0.8477201146795891, 0.5659708944334934, 1.5222177495435378, 10.541560723168686, 3.827262144736603, 2.8113427034143514, 1.079859486047107, 14.081308742090819, 0.05049440229974897), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 135, observation: (0, 0.748175356169986, 0.5, 0.9765489627351541, 0.6122382474638489, 14.170618710231938, 21.29948942780625, 27.411277987541386, 5.444202578967089, 15.48187726822606, 1.699223830939588, 8.393566956686643), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 40, observation: (0, 2.475839062845815, 0.5, 0.7752465965376645, 0.2992105056475365, 1.655116688182546, 3.710474965299657, 0.4017765438413279, 0.39171437958419353, 0.8099564296064948, 8.320037804841297, 3.255128910410803), rho: 0.4, reward: 4.619804382324219 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 13, observation: (0, 0.017319081207626576, 0.5, 0.18987976192878364, 0.23126855711139926, 10.624155337486092, 6.952226216197546, 5.869165213797927, 20.08643680975799, 6.295337697324151, 2.561157734216572, 0.16077566549213462), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 128, observation: (0, 0.004043131753116969, 0.4423190812076266, 0.386274115700602, 0.3087110635329975, 37.15086607317783, 4.178658886892926, 1.3568026626830285, 16.26240799935893, 20.968103993670518, 7.3226015352537495, 16.870345208525524), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 45, observation: (0, 11.010822523928676, -0.09738778703925638, 0.8998660164298775, 0.988553907702859, 14.1609260335086, 5.893047579032422, 3.2021288823005873, 3.7954037754883334, 9.573309425993491, 33.59050903590805, 6.261345216239416), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9): action: 45, observation: (0, 0.17303073223835122, 0.5, 0.0912328429713336, 0.2027918302749392, 10.342428225304445, 18.5663431187017, 1.9036391609589367, 5.753935392738464, 14.420114630570707, 31.1274215820513, 1.0486950079828188), rho: 0.4, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (9/1400): reward: -13.199986681342125, rho: 0.4000000000000001, rates: 0.24000066593289376
