[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 66, [(0.0, 0.09375, 0.4), (0.0, 0.6875, 0.4), (1.0, 0.09375, 0.4), (1.0, 0.59375, 0.4), (0.0, 0.46875, 0.4), (0.0, 0.5625, 0.4), (0.0, 0.28125, 0.4), (1.0, 0.6875, 0.4), (0.0, 0.375, 0.4), (0.0, 0.1875, 0.4), (1.0, 0.0625, 0.4), (1.0, 0.5, 0.4), (0.0, 0.4375, 0.4), (1.0, 0.0, 0.4), (0.0, 0.25, 0.4), (1.0, 0.96875, 0.4), (0.0, 0.8125, 0.4), (1.0, 0.25, 0.4), (0.0, 0.125, 0.4), (0.0, 0.65625, 0.4), (1.0, 0.8125, 0.4), (1.0, 0.34375, 0.4), (0.0, 0.0, 0.4), (1.0, 0.1875, 0.4), (1.0, 1.0, 0.4), (0.0, 0.96875, 0.4), (1.0, 0.78125, 0.4), (0.0, 0.15625, 0.4), (1.0, 0.71875, 0.4), (0.0, 0.9375, 0.4), (1.0, 0.375, 0.4), (1.0, 0.40625, 0.4), (0.0, 0.75, 0.4), (0.0, 0.625, 0.4), (0.0, 0.90625, 0.4), (1.0, 0.75, 0.4), (0.0, 0.03125, 0.4), (1.0, 0.53125, 0.4), (0.0, 0.53125, 0.4), (1.0, 0.46875, 0.4), (0.0, 0.875, 0.4), (1.0, 0.03125, 0.4), (1.0, 0.90625, 0.4), (0.0, 1.0, 0.4), (0.0, 0.78125, 0.4), (1.0, 0.21875, 0.4), (0.0, 0.84375, 0.4), (1.0, 0.84375, 0.4), (1.0, 0.3125, 0.4), (1.0, 0.125, 0.4), (0.0, 0.0625, 0.4), (1.0, 0.875, 0.4), (0.0, 0.40625, 0.4), (1.0, 0.15625, 0.4), (0.0, 0.5, 0.4), (0.0, 0.59375, 0.4), (1.0, 0.65625, 0.4), (1.0, 0.28125, 0.4), (1.0, 0.5625, 0.4), (1.0, 0.4375, 0.4), (1.0, 0.9375, 0.4), (1.0, 0.625, 0.4), (0.0, 0.71875, 0.4), (0.0, 0.3125, 0.4), (0.0, 0.34375, 0.4), (0.0, 0.21875, 0.4)]
[ENV]: Finished init Environment
[TRAIN]: actions: 66, observations: 75
[TRAIN]: CUDA: True
[TRAIN]: (1/1600): reward: -57.0, rates: 0, loss: 0, rho: 0.4000000000000001
[TRAIN]: (784/1600): reward: 8.368790745735168, rates: 11.36879091224568, loss: 1.044822558760643, rho: 0.4000000000000001
[TRAIN]: (785/1600): reward: 7.7340607941150665, rates: 9.73406084724684, loss: 1.1529453665018081, rho: 0.4000000000000001
[TRAIN]: (786/1600): reward: 7.1282894015312195, rates: 8.128289541406087, loss: 1.0288292706012725, rho: 0.4000000000000001
[TRAIN]: (787/1600): reward: 10.584230720996857, rates: 10.58423073526145, loss: 1.1436879545450211, rho: 0.4000000000000001
[TRAIN]: (788/1600): reward: 12.01989895105362, rates: 12.019898739744905, loss: 0.9655756950378418, rho: 0.4000000000000001
[TRAIN]: (789/1600): reward: 9.465476721525192, rates: 11.465476631794367, loss: 0.9180176854133606, rho: 0.4000000000000001
[TRAIN]: (790/1600): reward: 8.164360865950584, rates: 8.164360877524784, loss: 1.0327153891324996, rho: 0.4000000000000001
[TRAIN]: (791/1600): reward: 9.000134408473969, rates: 9.00013444852687, loss: 1.0088916331529618, rho: 0.4000000000000001
[TRAIN]: (792/1600): reward: 5.006541162729263, rates: 10.006541082706484, loss: 1.06532002389431, rho: 0.4000000000000001
[TRAIN]: (793/1600): reward: 11.63944935798645, rates: 12.639449286530116, loss: 1.0279691010713576, rho: 0.4000000000000001
[TRAIN]: (794/1600): reward: 9.915493309497833, rates: 11.915493253927622, loss: 1.0736061736941338, rho: 0.4000000000000001
[TRAIN]: (795/1600): reward: 10.100656598806381, rates: 10.100656620781644, loss: 0.9444193601608276, rho: 0.4000000000000001
[TRAIN]: (796/1600): reward: -1.2719561755657196, rates: 9.728043798695339, loss: 0.9337741032242775, rho: 0.4000000000000001
[TRAIN]: (797/1600): reward: 12.231007874011993, rates: 13.231007809379866, loss: 1.0844118922948838, rho: 0.4000000000000001
[TRAIN]: (798/1600): reward: 5.411059945821762, rates: 9.411060039624573, loss: 0.9814143106341362, rho: 0.4000000000000001
[TRAIN]: (799/1600): reward: 9.7544454485178, rates: 9.754445460358989, loss: 0.9842975735664368, rho: 0.4000000000000001
[TRAIN]: (800/1600): reward: 9.963945716619492, rates: 9.963945803521705, loss: 0.9520810127258301, rho: 0.4000000000000001
[TRAIN]: (801/1600): reward: 2.922618120908737, rates: 7.922618092460088, loss: 0.8656133815646172, rho: 0.4000000000000001
[TRAIN]: (802/1600): reward: 14.270438760519028, rates: 14.270438755071362, loss: 0.9806012392044068, rho: 0.4000000000000001
[TRAIN]: (803/1600): reward: 10.673214003443718, rates: 11.673214150413909, loss: 1.0167322665452958, rho: 0.4000000000000001
[TRAIN]: (804/1600): reward: 11.15402377396822, rates: 12.154023836495055, loss: 1.0039511233568192, rho: 0.4000000000000001
[TRAIN]: (805/1600): reward: 10.373309850692749, rates: 10.373309753405909, loss: 0.8908777177333832, rho: 0.4000000000000001
[TRAIN]: (806/1600): reward: 9.565072119235992, rates: 9.565072028799838, loss: 0.9783653974533081, rho: 0.4000000000000001
[TRAIN]: (807/1600): reward: 9.489920288324356, rates: 10.489920285211081, loss: 0.9789386630058289, rho: 0.4000000000000001
[TRAIN]: (808/1600): reward: 12.348546653985977, rates: 12.348546772673803, loss: 0.9132608622312546, rho: 0.4000000000000001
[TRAIN]: (809/1600): reward: 12.670752957463264, rates: 12.670752896936449, loss: 1.0262925326824188, rho: 0.4000000000000001
[TRAIN]: (810/1600): reward: 12.69797369837761, rates: 12.697973912755513, loss: 0.8515920162200927, rho: 0.4000000000000001
[TRAIN]: (811/1600): reward: 10.53570157289505, rates: 10.535701601829645, loss: 0.8765823751688003, rho: 0.4000000000000001
[TRAIN]: (812/1600): reward: 9.577908635139465, rates: 10.577908497642571, loss: 1.0136247709393502, rho: 0.4000000000000001
[TRAIN]: (813/1600): reward: 9.37597270309925, rates: 9.375972703505694, loss: 1.0457555204629898, rho: 0.4000000000000001
[TRAIN]: (814/1600): reward: 7.273324102163315, rates: 11.273323989171443, loss: 1.0460670650005341, rho: 0.4000000000000001
[TRAIN]: (815/1600): reward: 9.117755353450775, rates: 12.117755410596757, loss: 0.9597753882408142, rho: 0.4000000000000001
[TRAIN]: (816/1600): reward: 12.774680852890015, rates: 12.774680742253825, loss: 0.9891744762659073, rho: 0.4000000000000001
[TRAIN]: (817/1600): reward: 9.881453335285187, rates: 10.8814533127874, loss: 1.0279777869582176, rho: 0.4000000000000001
[TRAIN]: (818/1600): reward: 10.303149968385696, rates: 10.30314996822032, loss: 0.9764894753694534, rho: 0.4000000000000001
[TRAIN]: (819/1600): reward: 9.861440196633339, rates: 12.861440363738833, loss: 0.9402398616075516, rho: 0.4000000000000001
[TRAIN]: (820/1600): reward: 9.844913050532341, rates: 9.844912814117713, loss: 1.0481218725442887, rho: 0.4000000000000001
[TRAIN]: (821/1600): reward: 8.759161949157715, rates: 8.75916195031771, loss: 0.9523119688034057, rho: 0.4000000000000001
[TRAIN]: (822/1600): reward: 8.602937534451485, rates: 11.602937494224763, loss: 1.0611355304718018, rho: 0.4000000000000001
[TRAIN]: (823/1600): reward: 9.5959951877594, rates: 9.59599527860314, loss: 0.9402340814471245, rho: 0.4000000000000001
[TRAIN]: (824/1600): reward: 4.850597232580185, rates: 8.850597236103237, loss: 0.9216238141059876, rho: 0.4000000000000001
[TRAIN]: (825/1600): reward: 10.903179287910461, rates: 10.90317932181883, loss: 1.0079029470682144, rho: 0.4000000000000001
[TRAIN]: (826/1600): reward: 10.333043247461319, rates: 13.33304312646181, loss: 1.0255028486251831, rho: 0.4000000000000001
[TRAIN]: (827/1600): reward: 7.846819967031479, rates: 9.846819948884482, loss: 0.9456774085760117, rho: 0.4000000000000001
[TRAIN]: (828/1600): reward: 11.866367220878601, rates: 11.866367283978075, loss: 0.851716148853302, rho: 0.4000000000000001
[TRAIN]: (829/1600): reward: 11.403516978025436, rates: 12.403516933161715, loss: 0.8616875365376473, rho: 0.4000000000000001
[TRAIN]: (830/1600): reward: 10.381517589092255, rates: 10.3815176031497, loss: 0.9631667554378509, rho: 0.4000000000000001
[TRAIN]: (831/1600): reward: 2.115426555275917, rates: 9.115426526419261, loss: 0.9278528541326523, rho: 0.4000000000000001
[TRAIN]: (832/1600): reward: 11.129102051258087, rates: 11.129101935994468, loss: 1.001203253865242, rho: 0.4000000000000001
[TRAIN]: (833/1600): reward: 3.620109587907791, rates: 9.620109527853334, loss: 0.8727873384952545, rho: 0.4000000000000001
[TRAIN]: (834/1600): reward: 10.468833297491074, rates: 10.468833431794575, loss: 0.826159679889679, rho: 0.4000000000000001
[TRAIN]: (835/1600): reward: 11.550152748823166, rates: 11.550152882274826, loss: 1.0306777775287628, rho: 0.4000000000000001
[TRAIN]: (836/1600): reward: 13.352299094200134, rates: 13.352299172180317, loss: 1.011040323972702, rho: 0.4000000000000001
[TRAIN]: (837/1600): reward: 10.23471549153328, rates: 10.23471548355198, loss: 0.865402203798294, rho: 0.4000000000000001
[TRAIN]: (838/1600): reward: 10.098235942423344, rates: 10.098235978334545, loss: 0.9313048183917999, rho: 0.4000000000000001
[TRAIN]: (839/1600): reward: 9.99508211016655, rates: 9.995082193831614, loss: 1.077309039235115, rho: 0.4000000000000001
[TRAIN]: (840/1600): reward: 11.119542092084885, rates: 12.11954206015148, loss: 0.863448615372181, rho: 0.4000000000000001
[TRAIN]: (841/1600): reward: 8.16215094923973, rates: 9.162150963427846, loss: 1.0716653227806092, rho: 0.4000000000000001
[TRAIN]: (842/1600): reward: 7.534411758184433, rates: 12.534411649345593, loss: 1.0674829363822937, rho: 0.4000000000000001
[TRAIN]: (843/1600): reward: 9.620922207832336, rates: 9.620922159960804, loss: 0.9708875805139542, rho: 0.4000000000000001
[TRAIN]: (844/1600): reward: 7.2008682787418365, rates: 10.200868354676807, loss: 0.9834361344575882, rho: 0.4000000000000001
[TRAIN]: (845/1600): reward: 6.192483767867088, rates: 11.192483887031662, loss: 0.8520291179418564, rho: 0.4000000000000001
[TRAIN]: (846/1600): reward: 10.829456195235252, rates: 11.82945623519436, loss: 1.0850433468818665, rho: 0.4000000000000001
[TRAIN]: (847/1600): reward: 7.442183300852776, rates: 7.442183328745819, loss: 1.0138800278306008, rho: 0.4000000000000001
[TRAIN]: (848/1600): reward: 11.274609506130219, rates: 11.274609625589845, loss: 0.9381510928273201, rho: 0.4000000000000001
[TRAIN]: (849/1600): reward: 12.398132011294365, rates: 12.398132009759308, loss: 0.9125078782439232, rho: 0.4000000000000001
[TRAIN]: (850/1600): reward: 9.10578116774559, rates: 9.105781262272565, loss: 1.0329962089657783, rho: 0.4000000000000001
[TRAIN]: (851/1600): reward: 11.079875499010086, rates: 11.07987548582753, loss: 0.9692173361778259, rho: 0.4000000000000001
[TRAIN]: (852/1600): reward: 11.075723022222519, rates: 11.075723030844156, loss: 0.9134670242667198, rho: 0.4000000000000001
[TRAIN]: (853/1600): reward: 12.069007068872452, rates: 12.069006964957378, loss: 0.9320532761514186, rho: 0.4000000000000001
[TRAIN]: (854/1600): reward: 10.288639977574348, rates: 10.288639981808409, loss: 0.8584202855825425, rho: 0.4000000000000001
[TRAIN]: (855/1600): reward: 7.898439347743988, rates: 9.898439335079553, loss: 0.8226591497659683, rho: 0.4000000000000001
[TRAIN]: (856/1600): reward: 10.329178974032402, rates: 10.329178948189673, loss: 1.130195513367653, rho: 0.4000000000000001
[TRAIN]: (857/1600): reward: 8.650852113962173, rates: 9.65085223064861, loss: 0.8783874675631523, rho: 0.4000000000000001
[TRAIN]: (858/1600): reward: 8.11324754357338, rates: 10.113247432421181, loss: 1.0725599229335785, rho: 0.4000000000000001
[TRAIN]: (859/1600): reward: 11.711280584335327, rates: 11.711280445874868, loss: 0.8574996650218963, rho: 0.4000000000000001
[TRAIN]: (860/1600): reward: 8.369126051664352, rates: 9.369125972693332, loss: 1.0445467203855514, rho: 0.4000000000000001
[TRAIN]: (861/1600): reward: 9.3730788230896, rates: 9.37307870558029, loss: 0.9212288200855255, rho: 0.4000000000000001
[TRAIN]: (862/1600): reward: 9.890908360481262, rates: 9.89090835739766, loss: 0.946267819404602, rho: 0.4000000000000001
[TRAIN]: (863/1600): reward: 9.758164405822754, rates: 9.758164417028947, loss: 0.9920770227909088, rho: 0.4000000000000001
[TRAIN]: (864/1600): reward: -2.43001152575016, rates: 7.569988483620932, loss: 0.8996099635958672, rho: 0.4000000000000001
[TRAIN]: (865/1600): reward: 9.672163128852844, rates: 9.672163162693291, loss: 0.7983247429132462, rho: 0.4000000000000001
[TRAIN]: (866/1600): reward: 8.742765992879868, rates: 8.742765810676111, loss: 0.963833500444889, rho: 0.4000000000000001
[TRAIN]: (867/1600): reward: 9.956544160842896, rates: 12.956543989903345, loss: 0.9572657003998757, rho: 0.4000000000000001
[TRAIN]: (868/1600): reward: 11.01866152882576, rates: 11.018661483205271, loss: 0.9433047890663147, rho: 0.4000000000000001
[TRAIN]: (869/1600): reward: 10.952239021658897, rates: 10.952238830976894, loss: 0.9019617587327957, rho: 0.4000000000000001
[TRAIN]: (870/1600): reward: 12.672975033521652, rates: 12.672975051317518, loss: 0.9705258965492248, rho: 0.4000000000000001
[TRAIN]: (871/1600): reward: 12.531172037124634, rates: 12.53117203208895, loss: 0.8968700557947159, rho: 0.4000000000000001
[TRAIN]: (872/1600): reward: 8.370228976011276, rates: 8.370228896091684, loss: 0.9749752283096313, rho: 0.4000000000000001
[TRAIN]: (873/1600): reward: 9.93838581442833, rates: 9.938385905813607, loss: 0.8754676103591919, rho: 0.4000000000000001
[TRAIN]: (874/1600): reward: 11.06075069308281, rates: 11.060750674554992, loss: 0.8827590450644494, rho: 0.4000000000000001
[TRAIN]: (875/1600): reward: 7.854149788618088, rates: 9.854149754212706, loss: 0.8892606124281883, rho: 0.4000000000000001
[TRAIN]: (876/1600): reward: 12.766997396945953, rates: 12.766997427581018, loss: 0.9167899653315544, rho: 0.4000000000000001
[TRAIN]: (877/1600): reward: 4.33377905189991, rates: 10.333779127528125, loss: 0.940777862071991, rho: 0.4000000000000001
[TRAIN]: (878/1600): reward: 7.265197664499283, rates: 8.265197536983047, loss: 0.9367194205522538, rho: 0.4000000000000001
[TRAIN]: (879/1600): reward: 5.509173184633255, rates: 9.509173214829767, loss: 0.8520109429955482, rho: 0.4000000000000001
[TRAIN]: (880/1600): reward: 10.748567402362823, rates: 10.748567419987324, loss: 0.917022904753685, rho: 0.4000000000000001
[TRAIN]: (881/1600): reward: 12.080265551805496, rates: 12.080265631372445, loss: 0.9276521444320679, rho: 0.4000000000000001
[TRAIN]: (882/1600): reward: 10.785094439983368, rates: 10.785094578447108, loss: 0.9519056901335716, rho: 0.4000000000000001
[TRAIN]: (883/1600): reward: 10.766191869974136, rates: 10.766191918684049, loss: 0.9204364061355591, rho: 0.4000000000000001
[TRAIN]: (884/1600): reward: 9.099206775426865, rates: 12.099206779226922, loss: 0.8239215940237046, rho: 0.4000000000000001
[TRAIN]: (885/1600): reward: -2.657092362642288, rates: 7.342907630426339, loss: 0.9199133157730103, rho: 0.4000000000000001
[TRAIN]: (886/1600): reward: 13.412071824073792, rates: 13.412071591317577, loss: 0.9077230542898178, rho: 0.4000000000000001
[TRAIN]: (887/1600): reward: 12.85818412899971, rates: 12.858184058008089, loss: 0.9266141757369042, rho: 0.4000000000000001
[TRAIN]: (888/1600): reward: 5.353325635194778, rates: 9.353325640471303, loss: 1.037860319018364, rho: 0.4000000000000001
[TRAIN]: (889/1600): reward: 8.642854899168015, rates: 9.642854865484928, loss: 0.8411920920014382, rho: 0.4000000000000001
[TRAIN]: (890/1600): reward: 7.597311556339264, rates: 9.59731152987601, loss: 0.886479240655899, rho: 0.4000000000000001
[TRAIN]: (891/1600): reward: 7.986470639705658, rates: 9.986470544905144, loss: 0.8514718383550643, rho: 0.4000000000000001
[TRAIN]: (892/1600): reward: 7.223384588956833, rates: 8.223384674375474, loss: 0.894538426399231, rho: 0.4000000000000001
[TRAIN]: (893/1600): reward: 9.191813945770264, rates: 10.191813951906102, loss: 0.9111919939517975, rho: 0.4000000000000001
[TRAIN]: (894/1600): reward: 8.601678438484669, rates: 10.601678386214505, loss: 0.8535242527723312, rho: 0.4000000000000001
[TRAIN]: (895/1600): reward: 11.376117423176765, rates: 11.37611748472265, loss: 0.8466037064790726, rho: 0.4000000000000001
[TRAIN]: (896/1600): reward: 11.948842972517014, rates: 12.948842873543779, loss: 1.000419732928276, rho: 0.4000000000000001
[TRAIN]: (897/1600): reward: 11.865563154220581, rates: 12.865563262411891, loss: 0.8218961536884308, rho: 0.4000000000000001
[TRAIN]: (898/1600): reward: 8.171086728572845, rates: 12.17108659726749, loss: 0.8166332319378853, rho: 0.4000000000000001
[TRAIN]: (899/1600): reward: 8.535490691661835, rates: 8.53549077906776, loss: 1.048265093564987, rho: 0.4000000000000001
[TRAIN]: (900/1600): reward: 10.741276293992996, rates: 11.741276265665384, loss: 0.7499796703457833, rho: 0.4000000000000001
[TRAIN]: (901/1600): reward: 10.619766160845757, rates: 10.619766261783528, loss: 0.7376337736845017, rho: 0.4000000000000001
[TRAIN]: (902/1600): reward: 5.493839710950851, rates: 8.493839698954554, loss: 0.9418159544467926, rho: 0.4000000000000001
[TRAIN]: (903/1600): reward: 11.745164424180984, rates: 11.745164361751353, loss: 0.844040347635746, rho: 0.4000000000000001
[TRAIN]: (904/1600): reward: 11.612003535032272, rates: 12.612003530842218, loss: 0.8916999936103821, rho: 0.4000000000000001
[TRAIN]: (905/1600): reward: 9.04050213098526, rates: 11.040502038768713, loss: 0.9965622156858445, rho: 0.4000000000000001
[TRAIN]: (906/1600): reward: 13.31160281598568, rates: 13.311602784282968, loss: 0.8870034381747246, rho: 0.4000000000000001
[TRAIN]: (907/1600): reward: 10.038342610001564, rates: 10.038342756300738, loss: 0.9033259063959121, rho: 0.4000000000000001
[TRAIN]: (908/1600): reward: 2.3424028754234314, rates: 8.342402927040032, loss: 0.9214857161045075, rho: 0.4000000000000001
[TRAIN]: (909/1600): reward: 8.785956710577011, rates: 8.785956725844866, loss: 0.9548224985599518, rho: 0.4000000000000001
[TRAIN]: (910/1600): reward: 10.54496243596077, rates: 10.544962504479516, loss: 0.8485962152481079, rho: 0.4000000000000001
[TRAIN]: (911/1600): reward: 13.317550033330917, rates: 13.317549974333978, loss: 0.9751454770565033, rho: 0.4000000000000001
[TRAIN]: (912/1600): reward: 12.254989132285118, rates: 13.254989133286777, loss: 1.0298142731189728, rho: 0.4000000000000001
[TRAIN]: (913/1600): reward: 10.98729857802391, rates: 11.987298550535057, loss: 0.8342862337827682, rho: 0.4000000000000001
[TRAIN]: (914/1600): reward: 4.981827646493912, rates: 9.981827774086186, loss: 0.9029333800077438, rho: 0.4000000000000001
[TRAIN]: (915/1600): reward: 11.823514252901077, rates: 11.823514310344763, loss: 0.8947801440954208, rho: 0.4000000000000001
[TRAIN]: (916/1600): reward: 7.503984063863754, rates: 10.503984095477009, loss: 0.9714251518249511, rho: 0.4000000000000001
[TRAIN]: (917/1600): reward: 10.409379109740257, rates: 11.409379175275504, loss: 0.828583650290966, rho: 0.4000000000000001
[TRAIN]: (918/1600): reward: 6.917649894952774, rates: 11.917649829908404, loss: 0.8734886348247528, rho: 0.4000000000000001
[TRAIN]: (919/1600): reward: 11.788079172372818, rates: 11.788079295065947, loss: 0.888081194460392, rho: 0.4000000000000001
[TRAIN]: (920/1600): reward: 12.399845033884048, rates: 12.399845226446288, loss: 0.9215898096561432, rho: 0.4000000000000001
[TRAIN]: (921/1600): reward: 11.092970073223114, rates: 11.09296997363465, loss: 0.9368931651115417, rho: 0.4000000000000001
[TRAIN]: (922/1600): reward: 11.353855192661285, rates: 11.353855204123402, loss: 0.8938831925392151, rho: 0.4000000000000001
[TRAIN]: (923/1600): reward: 7.841844826936722, rates: 11.841844813426855, loss: 0.8164179891347885, rho: 0.4000000000000001
[TRAIN]: (924/1600): reward: 11.987328797578812, rates: 11.987328804524045, loss: 1.0347130119800567, rho: 0.4000000000000001
[TRAIN]: (925/1600): reward: 9.600576788187027, rates: 9.60057680377925, loss: 0.8009544759988785, rho: 0.4000000000000001
[TRAIN]: (926/1600): reward: 11.671383172273636, rates: 11.671383061171275, loss: 0.8567941665649415, rho: 0.4000000000000001
[TRAIN]: (927/1600): reward: 13.673246696591377, rates: 13.673246596853822, loss: 0.9390712410211564, rho: 0.4000000000000001
[TRAIN]: (928/1600): reward: 11.142177700996399, rates: 12.142177783006275, loss: 0.9105979353189468, rho: 0.4000000000000001
[TRAIN]: (929/1600): reward: 10.81835189461708, rates: 11.818352088665545, loss: 0.8349307954311371, rho: 0.4000000000000001
[TRAIN]: (930/1600): reward: 4.48977318406105, rates: 9.489773199953804, loss: 0.8725218504667283, rho: 0.4000000000000001
[TRAIN]: (931/1600): reward: 13.072542190551758, rates: 13.072542205481579, loss: 0.956074345111847, rho: 0.4000000000000001
[TRAIN]: (932/1600): reward: 12.870968222618103, rates: 12.870968202106054, loss: 1.0058734118938446, rho: 0.4000000000000001
[TRAIN]: (933/1600): reward: 5.136983633041382, rates: 10.136983511632074, loss: 0.7947611019015313, rho: 0.4000000000000001
[TRAIN]: (934/1600): reward: 10.931070476770401, rates: 11.931070495360295, loss: 0.8526729419827461, rho: 0.4000000000000001
[TRAIN]: (935/1600): reward: 12.407733291387558, rates: 12.407733239544093, loss: 0.8906272158026696, rho: 0.4000000000000001
[TRAIN]: (936/1600): reward: 11.745772197842598, rates: 11.745772218348199, loss: 0.8222394034266471, rho: 0.4000000000000001
[TRAIN]: (937/1600): reward: 6.960720717906952, rates: 9.960720740897777, loss: 0.7748550966382026, rho: 0.4000000000000001
[TRAIN]: (938/1600): reward: 9.447913199663162, rates: 10.44791317396224, loss: 0.9119187608361244, rho: 0.4000000000000001
[TRAIN]: (939/1600): reward: 9.911447405815125, rates: 9.911447535838922, loss: 0.7565603509545327, rho: 0.4000000000000001
[TRAIN]: (940/1600): reward: 11.044498890638351, rates: 11.04449887686712, loss: 0.7774837553501129, rho: 0.4000000000000001
[TRAIN]: (941/1600): reward: 11.944268733263016, rates: 13.944268687337917, loss: 0.823564025759697, rho: 0.4000000000000001
[TRAIN]: (942/1600): reward: 8.242006450891495, rates: 11.242006326260006, loss: 0.8951410844922065, rho: 0.4000000000000001
[TRAIN]: (943/1600): reward: 7.5091391652822495, rates: 9.509139257132803, loss: 0.829544797539711, rho: 0.4000000000000001
[TRAIN]: (944/1600): reward: 13.005489200353622, rates: 13.005489178743813, loss: 0.8918326303362847, rho: 0.4000000000000001
[TRAIN]: (945/1600): reward: 8.19130253791809, rates: 9.19130242056299, loss: 0.8392016991972924, rho: 0.4000000000000001
[TRAIN]: (946/1600): reward: 12.313765317201614, rates: 12.313765297893877, loss: 0.8017978563904762, rho: 0.4000000000000001
[TRAIN]: (947/1600): reward: 4.875909313559532, rates: 9.875909187074972, loss: 0.9493223413825035, rho: 0.4000000000000001
[TRAIN]: (948/1600): reward: 11.01033827662468, rates: 11.010338368815244, loss: 0.9171328872442246, rho: 0.4000000000000001
[TRAIN]: (949/1600): reward: 5.281759612262249, rates: 11.281759598355267, loss: 0.9070954978466034, rho: 0.4000000000000001
[TRAIN]: (950/1600): reward: 6.544067934155464, rates: 11.54406787125078, loss: 0.8903013885021209, rho: 0.4000000000000001
[TRAIN]: (951/1600): reward: 10.722461640834808, rates: 10.722461665543328, loss: 1.0120516121387482, rho: 0.4000000000000001
[TRAIN]: (952/1600): reward: 11.743327498435974, rates: 13.743327486334357, loss: 0.9217148706316948, rho: 0.4000000000000001
[TRAIN]: (953/1600): reward: 8.22887533903122, rates: 10.22887551279246, loss: 0.8623014584183692, rho: 0.4000000000000001
[TRAIN]: (954/1600): reward: 12.739039778709412, rates: 12.739039750281048, loss: 0.7983405202627182, rho: 0.4000000000000001
[TRAIN]: (955/1600): reward: 10.259435594081879, rates: 11.259435516579625, loss: 0.9696078106760979, rho: 0.4000000000000001
[TRAIN]: (956/1600): reward: 8.936469942331314, rates: 8.93646995798288, loss: 0.8861060127615928, rho: 0.4000000000000001
[TRAIN]: (957/1600): reward: 10.180665388703346, rates: 11.18066549533633, loss: 0.914587564766407, rho: 0.4000000000000001
[TRAIN]: (958/1600): reward: 10.75129047036171, rates: 12.751290452914542, loss: 0.9370687291026115, rho: 0.4000000000000001
[TRAIN]: (959/1600): reward: 11.195787996053696, rates: 11.195787862781033, loss: 0.8286862015724182, rho: 0.4000000000000001
[TRAIN]: (960/1600): reward: 12.126109451055527, rates: 12.12610948728511, loss: 0.7736027330160141, rho: 0.4000000000000001
[TRAIN]: (961/1600): reward: 1.33514866232872, rates: 11.335148789552477, loss: 0.7712300524115563, rho: 0.4000000000000001
[TRAIN]: (962/1600): reward: 11.052824854850769, rates: 11.052824768652565, loss: 0.8600362494587899, rho: 0.4000000000000001
[TRAIN]: (963/1600): reward: 9.816078454256058, rates: 9.816078478827196, loss: 0.7734761863946915, rho: 0.4000000000000001
[TRAIN]: (964/1600): reward: 11.865919291973114, rates: 11.865919318616445, loss: 0.8325525477528573, rho: 0.4000000000000001
[TRAIN]: (965/1600): reward: 11.64458167552948, rates: 11.644581783043273, loss: 0.8454925388097763, rho: 0.4000000000000001
[TRAIN]: (966/1600): reward: 10.827128380537033, rates: 10.827128384027231, loss: 0.854677164554596, rho: 0.4000000000000001
[TRAIN]: (967/1600): reward: 11.493347376585007, rates: 11.493347372276437, loss: 0.8465053036808967, rho: 0.4000000000000001
[TRAIN]: (968/1600): reward: 12.257609486579895, rates: 12.257609434472377, loss: 0.8228606536984444, rho: 0.4000000000000001
[TRAIN]: (969/1600): reward: 11.651888713240623, rates: 11.651888753993841, loss: 0.9400841355323791, rho: 0.4000000000000001
[TRAIN]: (970/1600): reward: 10.55454632639885, rates: 10.554546230456264, loss: 0.9273471713066102, rho: 0.4000000000000001
[TRAIN]: (971/1600): reward: -0.22295928001403809, rates: 9.777040712033502, loss: 0.8920052155852318, rho: 0.4000000000000001
[TRAIN]: (972/1600): reward: 9.526224851608276, rates: 11.526224855398468, loss: 0.9043457865715027, rho: 0.4000000000000001
[TRAIN]: (973/1600): reward: 11.104654148221016, rates: 12.104654233128485, loss: 0.7495494738221169, rho: 0.4000000000000001
[TRAIN]: (974/1600): reward: 11.858680993318558, rates: 11.858680951345292, loss: 0.9672068983316422, rho: 0.4000000000000001
[TRAIN]: (975/1600): reward: 5.698303729295731, rates: 9.698303723193408, loss: 0.7887701496481896, rho: 0.4000000000000001
[TRAIN]: (976/1600): reward: 11.960728868842125, rates: 11.960728845405654, loss: 0.9073890015482903, rho: 0.4000000000000001
[TRAIN]: (977/1600): reward: 8.427551448345184, rates: 13.427551392010592, loss: 0.9976568788290023, rho: 0.4000000000000001
[TRAIN]: (978/1600): reward: 13.248235493898392, rates: 13.248235383167184, loss: 0.8191717147827149, rho: 0.4000000000000001
[TRAIN]: (979/1600): reward: 7.792017430067062, rates: 8.79201744344187, loss: 0.9165129706263542, rho: 0.4000000000000001
[TRAIN]: (980/1600): reward: 10.978358954191208, rates: 12.978358923005564, loss: 0.8287653267383576, rho: 0.4000000000000001
[TRAIN]: (981/1600): reward: 11.304874271154404, rates: 11.304874388083922, loss: 0.8519381016492844, rho: 0.4000000000000001
[TRAIN]: (982/1600): reward: 12.859006986021996, rates: 13.859006994485183, loss: 0.8213011592626571, rho: 0.4000000000000001
[TRAIN]: (983/1600): reward: -2.724595293402672, rates: 7.275404719624593, loss: 1.007741579413414, rho: 0.4000000000000001
