[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 66, [(0.0, 0.09375, 0.4), (0.0, 0.6875, 0.4), (1.0, 0.09375, 0.4), (1.0, 0.59375, 0.4), (0.0, 0.46875, 0.4), (0.0, 0.5625, 0.4), (0.0, 0.28125, 0.4), (1.0, 0.6875, 0.4), (0.0, 0.375, 0.4), (0.0, 0.1875, 0.4), (1.0, 0.0625, 0.4), (1.0, 0.5, 0.4), (0.0, 0.4375, 0.4), (1.0, 0.0, 0.4), (0.0, 0.25, 0.4), (1.0, 0.96875, 0.4), (0.0, 0.8125, 0.4), (1.0, 0.25, 0.4), (0.0, 0.125, 0.4), (0.0, 0.65625, 0.4), (1.0, 0.8125, 0.4), (1.0, 0.34375, 0.4), (0.0, 0.0, 0.4), (1.0, 0.1875, 0.4), (1.0, 1.0, 0.4), (0.0, 0.96875, 0.4), (1.0, 0.78125, 0.4), (0.0, 0.15625, 0.4), (1.0, 0.71875, 0.4), (0.0, 0.9375, 0.4), (1.0, 0.375, 0.4), (1.0, 0.40625, 0.4), (0.0, 0.75, 0.4), (0.0, 0.625, 0.4), (0.0, 0.90625, 0.4), (1.0, 0.75, 0.4), (0.0, 0.03125, 0.4), (1.0, 0.53125, 0.4), (0.0, 0.53125, 0.4), (1.0, 0.46875, 0.4), (0.0, 0.875, 0.4), (1.0, 0.03125, 0.4), (1.0, 0.90625, 0.4), (0.0, 1.0, 0.4), (0.0, 0.78125, 0.4), (1.0, 0.21875, 0.4), (0.0, 0.84375, 0.4), (1.0, 0.84375, 0.4), (1.0, 0.3125, 0.4), (1.0, 0.125, 0.4), (0.0, 0.0625, 0.4), (1.0, 0.875, 0.4), (0.0, 0.40625, 0.4), (1.0, 0.15625, 0.4), (0.0, 0.5, 0.4), (0.0, 0.59375, 0.4), (1.0, 0.65625, 0.4), (1.0, 0.28125, 0.4), (1.0, 0.5625, 0.4), (1.0, 0.4375, 0.4), (1.0, 0.9375, 0.4), (1.0, 0.625, 0.4), (0.0, 0.71875, 0.4), (0.0, 0.3125, 0.4), (0.0, 0.34375, 0.4), (0.0, 0.21875, 0.4)]
[ENV]: Finished init Environment
[TRAIN]: actions: 66, observations: 75
[TRAIN]: CUDA: True
[TRAIN]: (1/1600): reward: -57.0, rates: 0, loss: 0, rho: 0.4000000000000001
[TRAIN]: (793/1600): reward: 11.879865199327469, rates: 11.879865065448907, loss: 1.025444346666336, rho: 0.4000000000000001
[TRAIN]: (794/1600): reward: 9.667046159505844, rates: 9.667046043094038, loss: 1.086015745997429, rho: 0.4000000000000001
[TRAIN]: (795/1600): reward: 11.559328228235245, rates: 11.559328179641966, loss: 0.9742127388715744, rho: 0.4000000000000001
[TRAIN]: (796/1600): reward: -1.0480042695999146, rates: 8.951995690353677, loss: 0.9204228416085243, rho: 0.4000000000000001
[TRAIN]: (797/1600): reward: 12.387170016765594, rates: 12.387169945927742, loss: 1.0231402099132538, rho: 0.4000000000000001
[TRAIN]: (798/1600): reward: 2.4448865354061127, rates: 11.444886555358195, loss: 1.0505484193563461, rho: 0.4000000000000001
[TRAIN]: (799/1600): reward: 9.818934634327888, rates: 9.818934525827556, loss: 0.9568725824356079, rho: 0.4000000000000001
[TRAIN]: (800/1600): reward: 11.9610815346241, rates: 11.961081458453863, loss: 0.9428382217884064, rho: 0.4000000000000001
[TRAIN]: (801/1600): reward: -0.2670195698738098, rates: 6.7329804538656255, loss: 0.8514756366610527, rho: 0.4000000000000001
[TRAIN]: (802/1600): reward: 12.297630906105042, rates: 12.29763083546213, loss: 1.008356660604477, rho: 0.4000000000000001
[TRAIN]: (803/1600): reward: 10.527437433600426, rates: 10.527437550870873, loss: 1.0407975539565086, rho: 0.4000000000000001
[TRAIN]: (804/1600): reward: 8.228677578270435, rates: 10.228677600225565, loss: 0.980413593351841, rho: 0.4000000000000001
[TRAIN]: (805/1600): reward: 10.195347517728806, rates: 10.195347370654588, loss: 0.8934873908758163, rho: 0.4000000000000001
[TRAIN]: (806/1600): reward: 12.435377687215805, rates: 12.43537771182488, loss: 0.9878457352519036, rho: 0.4000000000000001
[TRAIN]: (807/1600): reward: 4.860316842794418, rates: 9.860316712555349, loss: 1.04913971722126, rho: 0.4000000000000001
[TRAIN]: (808/1600): reward: 11.105233818292618, rates: 11.105233911012037, loss: 0.9529697716236114, rho: 0.4000000000000001
[TRAIN]: (809/1600): reward: 15.02518168091774, rates: 15.025181591395135, loss: 1.0003371745347978, rho: 0.4000000000000001
[TRAIN]: (810/1600): reward: 11.924355387687683, rates: 11.924355503065163, loss: 0.897764265537262, rho: 0.4000000000000001
[TRAIN]: (811/1600): reward: 4.704533576965332, rates: 9.704533655747978, loss: 0.8497837498784065, rho: 0.4000000000000001
[TRAIN]: (812/1600): reward: 7.49738934636116, rates: 8.49738931353804, loss: 1.035554587841034, rho: 0.4000000000000001
[TRAIN]: (813/1600): reward: 8.698915675282478, rates: 8.698915611570929, loss: 1.0450421094894409, rho: 0.4000000000000001
[TRAIN]: (814/1600): reward: 10.880402952432632, rates: 10.880402791715278, loss: 1.0390475332736968, rho: 0.4000000000000001
[TRAIN]: (815/1600): reward: 11.25268004834652, rates: 11.252680093928443, loss: 0.982080714404583, rho: 0.4000000000000001
[TRAIN]: (816/1600): reward: 11.680827468633652, rates: 11.68082735335775, loss: 0.986023199558258, rho: 0.4000000000000001
[TRAIN]: (817/1600): reward: 9.073335766792297, rates: 10.073335643756813, loss: 1.044778823852539, rho: 0.4000000000000001
[TRAIN]: (818/1600): reward: 10.518740028142929, rates: 10.518739945233047, loss: 1.0209590137004851, rho: 0.4000000000000001
[TRAIN]: (819/1600): reward: 7.961028590798378, rates: 10.961028773621916, loss: 0.9605912774801254, rho: 0.4000000000000001
[TRAIN]: (820/1600): reward: 9.110483959317207, rates: 9.110483748846054, loss: 1.0305486142635345, rho: 0.4000000000000001
[TRAIN]: (821/1600): reward: 6.0042688846588135, rates: 8.004268890194774, loss: 0.9053695574402809, rho: 0.4000000000000001
[TRAIN]: (822/1600): reward: 11.579401403665543, rates: 11.579401365969124, loss: 0.9979419559240341, rho: 0.4000000000000001
[TRAIN]: (823/1600): reward: 10.06726548075676, rates: 10.067265544084306, loss: 0.9338833808898925, rho: 0.4000000000000001
[TRAIN]: (824/1600): reward: 3.776900351047516, rates: 6.776900358534817, loss: 0.9229402899742126, rho: 0.4000000000000001
[TRAIN]: (825/1600): reward: 10.134869799017906, rates: 10.134869797813286, loss: 1.0746985226869583, rho: 0.4000000000000001
[TRAIN]: (826/1600): reward: 14.825074315071106, rates: 14.825074166967553, loss: 0.9821976333856582, rho: 0.4000000000000001
[TRAIN]: (827/1600): reward: 8.806879431009293, rates: 10.80687927908652, loss: 0.9994115114212037, rho: 0.4000000000000001
[TRAIN]: (828/1600): reward: 11.107935845851898, rates: 11.107935845513989, loss: 0.8686764493584633, rho: 0.4000000000000001
[TRAIN]: (829/1600): reward: 9.045602053403854, rates: 10.045602043342171, loss: 0.895955628156662, rho: 0.4000000000000001
[TRAIN]: (830/1600): reward: 9.29027971625328, rates: 9.290279827454828, loss: 1.0102975100278855, rho: 0.4000000000000001
[TRAIN]: (831/1600): reward: 3.1853047311306, rates: 10.18530475834077, loss: 0.9405841886997223, rho: 0.4000000000000001
[TRAIN]: (832/1600): reward: 7.802698493003845, rates: 7.802698474775713, loss: 1.0167898803949356, rho: 0.4000000000000001
[TRAIN]: (833/1600): reward: 6.0553158223629, rates: 9.05531581425833, loss: 0.8982879191637039, rho: 0.4000000000000001
[TRAIN]: (834/1600): reward: 11.403095990419388, rates: 11.403096091601618, loss: 0.7979501023888588, rho: 0.4000000000000001
[TRAIN]: (835/1600): reward: 11.281581580638885, rates: 11.2815817096727, loss: 1.008399024605751, rho: 0.4000000000000001
[TRAIN]: (836/1600): reward: 13.672519952058792, rates: 13.672520048310304, loss: 0.9713514521718025, rho: 0.4000000000000001
[TRAIN]: (837/1600): reward: 9.13884025812149, rates: 9.138840239349317, loss: 0.8472908899188042, rho: 0.4000000000000001
[TRAIN]: (838/1600): reward: 9.902169734239578, rates: 9.9021697851786, loss: 0.9902901172637939, rho: 0.4000000000000001
[TRAIN]: (839/1600): reward: 10.427031189203262, rates: 10.42703127178962, loss: 1.0674540728330613, rho: 0.4000000000000001
[TRAIN]: (840/1600): reward: 11.120876044034958, rates: 12.12087606248841, loss: 0.8612988457083702, rho: 0.4000000000000001
[TRAIN]: (841/1600): reward: 9.851386904716492, rates: 9.851386945298788, loss: 1.1570632755756378, rho: 0.4000000000000001
[TRAIN]: (842/1600): reward: 9.534414738416672, rates: 9.534414725854093, loss: 1.0286804676055907, rho: 0.4000000000000001
[TRAIN]: (843/1600): reward: 11.763518050312996, rates: 11.76351799675101, loss: 0.931776762008667, rho: 0.4000000000000001
[TRAIN]: (844/1600): reward: 8.744955390691757, rates: 8.744955453630382, loss: 1.0253973841667174, rho: 0.4000000000000001
[TRAIN]: (845/1600): reward: 8.972459957003593, rates: 13.972460023641142, loss: 0.8275521829724312, rho: 0.4000000000000001
[TRAIN]: (846/1600): reward: 6.210619047284126, rates: 11.210618998802165, loss: 1.026495635509491, rho: 0.4000000000000001
[TRAIN]: (847/1600): reward: 10.057887360453606, rates: 10.057887449262152, loss: 1.0168551221489905, rho: 0.4000000000000001
[TRAIN]: (848/1600): reward: 10.070709884166718, rates: 10.070709960495499, loss: 0.896219727396965, rho: 0.4000000000000001
[TRAIN]: (849/1600): reward: 9.961826205253601, rates: 9.961826110252227, loss: 0.9597850114107132, rho: 0.4000000000000001
[TRAIN]: (850/1600): reward: 12.002904623746872, rates: 12.002904716957014, loss: 1.017785021662712, rho: 0.4000000000000001
[TRAIN]: (851/1600): reward: 11.348896086215973, rates: 11.348896170464856, loss: 0.9662381619215011, rho: 0.4000000000000001
[TRAIN]: (852/1600): reward: 10.799252808094025, rates: 10.79925285098993, loss: 0.9131021469831466, rho: 0.4000000000000001
[TRAIN]: (853/1600): reward: 12.001440316438675, rates: 12.001440214498105, loss: 0.9874089330434799, rho: 0.4000000000000001
[TRAIN]: (854/1600): reward: 10.53877104818821, rates: 10.538770992888587, loss: 0.8780401945114136, rho: 0.4000000000000001
[TRAIN]: (855/1600): reward: 6.947567015886307, rates: 8.947567040118816, loss: 0.8234897881746293, rho: 0.4000000000000001
[TRAIN]: (856/1600): reward: 11.470991790294647, rates: 11.470991710893362, loss: 1.0473868608474732, rho: 0.4000000000000001
[TRAIN]: (857/1600): reward: 11.830675423145294, rates: 11.83067551940069, loss: 0.8736025974154472, rho: 0.4000000000000001
[TRAIN]: (858/1600): reward: 7.521295726299286, rates: 9.521295734672245, loss: 1.0493240177631378, rho: 0.4000000000000001
[TRAIN]: (859/1600): reward: 11.419394314289093, rates: 11.419394245368046, loss: 0.8711599171161651, rho: 0.4000000000000001
[TRAIN]: (860/1600): reward: 11.069288671016693, rates: 11.069288667670232, loss: 0.9675382018089295, rho: 0.4000000000000001
[TRAIN]: (861/1600): reward: 10.693403542041779, rates: 10.693403529925973, loss: 0.8897448658943177, rho: 0.4000000000000001
[TRAIN]: (862/1600): reward: 9.690766990184784, rates: 9.69076703641972, loss: 0.8976669073104858, rho: 0.4000000000000001
[TRAIN]: (863/1600): reward: 9.962341010570526, rates: 9.96234109511614, loss: 0.9542562186717987, rho: 0.4000000000000001
[TRAIN]: (864/1600): reward: -3.2583204209804535, rates: 7.741679612835672, loss: 0.9035585865378379, rho: 0.4000000000000001
[TRAIN]: (865/1600): reward: 12.35949170589447, rates: 12.35949180046635, loss: 0.8547556355595589, rho: 0.4000000000000001
[TRAIN]: (866/1600): reward: 9.386841490864754, rates: 10.38684135711986, loss: 0.9841536223888397, rho: 0.4000000000000001
[TRAIN]: (867/1600): reward: 12.4317646920681, rates: 12.431764640964175, loss: 0.9560016930103302, rho: 0.4000000000000001
[TRAIN]: (868/1600): reward: 10.598452240228653, rates: 10.598452219781645, loss: 0.9699438408017158, rho: 0.4000000000000001
[TRAIN]: (869/1600): reward: 10.269640743732452, rates: 10.26964076239102, loss: 0.9340630441904068, rho: 0.4000000000000001
[TRAIN]: (870/1600): reward: 10.80030244588852, rates: 10.800302442012049, loss: 1.0027198612689971, rho: 0.4000000000000001
[TRAIN]: (871/1600): reward: 10.367909759283066, rates: 10.367909802574275, loss: 0.8444828152656555, rho: 0.4000000000000001
[TRAIN]: (872/1600): reward: 7.150363862514496, rates: 9.15036385219324, loss: 1.0023493111133575, rho: 0.4000000000000001
[TRAIN]: (873/1600): reward: 7.8428040742874146, rates: 10.842804169813158, loss: 0.9028099775314331, rho: 0.4000000000000001
[TRAIN]: (874/1600): reward: 12.068618476390839, rates: 12.068618434494814, loss: 0.9325845867395401, rho: 0.4000000000000001
[TRAIN]: (875/1600): reward: 10.551910817623138, rates: 10.551910787244493, loss: 0.9107083678245544, rho: 0.4000000000000001
[TRAIN]: (876/1600): reward: 12.567124873399734, rates: 12.567124955749158, loss: 0.8720915734767913, rho: 0.4000000000000001
[TRAIN]: (877/1600): reward: 3.888149857521057, rates: 8.888149911721474, loss: 0.9177142426371574, rho: 0.4000000000000001
[TRAIN]: (878/1600): reward: 10.110170841217041, rates: 10.110170683560145, loss: 0.9429410263895989, rho: 0.4000000000000001
[TRAIN]: (879/1600): reward: 5.9255247712135315, rates: 10.925524836491146, loss: 0.8164898663759231, rho: 0.4000000000000001
[TRAIN]: (880/1600): reward: 10.075707495212555, rates: 10.075707535057926, loss: 0.8893362879753113, rho: 0.4000000000000001
[TRAIN]: (881/1600): reward: 11.790014833211899, rates: 11.790014813168499, loss: 0.9917586922645569, rho: 0.4000000000000001
[TRAIN]: (882/1600): reward: 9.931477442383766, rates: 9.931477473804053, loss: 0.9487852767109871, rho: 0.4000000000000001
[TRAIN]: (883/1600): reward: 11.16883298754692, rates: 11.16883305550121, loss: 0.8805416420102119, rho: 0.4000000000000001
[TRAIN]: (884/1600): reward: 8.789832979440689, rates: 11.78983300804683, loss: 0.8170372828841209, rho: 0.4000000000000001
[TRAIN]: (885/1600): reward: -6.650339841842651, rates: 7.349660113422412, loss: 0.9665556475520134, rho: 0.4000000000000001
[TRAIN]: (886/1600): reward: 12.440072298049927, rates: 13.440072113351919, loss: 0.9228012204170227, rho: 0.4000000000000001
[TRAIN]: (887/1600): reward: 12.481814682483673, rates: 12.481814738456073, loss: 0.9092999145388603, rho: 0.4000000000000001
[TRAIN]: (888/1600): reward: 9.966035395860672, rates: 9.966035357357299, loss: 1.0045118927955627, rho: 0.4000000000000001
[TRAIN]: (889/1600): reward: 11.215810894966125, rates: 12.215810837213956, loss: 0.8249618709087372, rho: 0.4000000000000001
[TRAIN]: (890/1600): reward: 11.365558236837387, rates: 11.365558287724259, loss: 0.891636174917221, rho: 0.4000000000000001
[TRAIN]: (891/1600): reward: 10.724904477596283, rates: 10.72490453999866, loss: 0.8425968572497368, rho: 0.4000000000000001
[TRAIN]: (892/1600): reward: 11.005893141031265, rates: 11.005893094273635, loss: 0.9267392709851265, rho: 0.4000000000000001
[TRAIN]: (893/1600): reward: 12.29991590976715, rates: 12.299915867634464, loss: 0.9460905283689499, rho: 0.4000000000000001
[TRAIN]: (894/1600): reward: 11.011721216142178, rates: 12.011721150145432, loss: 0.8526054173707962, rho: 0.4000000000000001
[TRAIN]: (895/1600): reward: 9.630065619945526, rates: 9.630065645953742, loss: 0.8676912374794483, rho: 0.4000000000000001
[TRAIN]: (896/1600): reward: 10.648929610848427, rates: 10.648929594015204, loss: 1.0435224950313569, rho: 0.4000000000000001
[TRAIN]: (897/1600): reward: 11.222775846719742, rates: 11.22277592867827, loss: 0.8362008616328239, rho: 0.4000000000000001
[TRAIN]: (898/1600): reward: 12.492399543523788, rates: 12.492399496464262, loss: 0.7363691985607147, rho: 0.4000000000000001
[TRAIN]: (899/1600): reward: 9.821348547935486, rates: 9.821348657187768, loss: 0.9708255290985107, rho: 0.4000000000000001
[TRAIN]: (900/1600): reward: 13.257093504071236, rates: 13.257093545876932, loss: 0.7874279871582985, rho: 0.4000000000000001
[TRAIN]: (901/1600): reward: 11.960256859660149, rates: 11.96025686500899, loss: 0.7703278437256813, rho: 0.4000000000000001
[TRAIN]: (902/1600): reward: 7.072234869003296, rates: 10.072234960287691, loss: 0.9422321811318397, rho: 0.4000000000000001
[TRAIN]: (903/1600): reward: 8.212796598672867, rates: 12.21279666228432, loss: 0.8031833976507187, rho: 0.4000000000000001
[TRAIN]: (904/1600): reward: 10.961763426661491, rates: 12.961763513313956, loss: 0.9224381387233734, rho: 0.4000000000000001
[TRAIN]: (905/1600): reward: 12.224518656730652, rates: 12.224518638982945, loss: 0.9744164437055588, rho: 0.4000000000000001
[TRAIN]: (906/1600): reward: 12.979133352637291, rates: 12.979133321613254, loss: 0.954722934961319, rho: 0.4000000000000001
[TRAIN]: (907/1600): reward: 9.663599669933319, rates: 9.66359980784115, loss: 0.8496664255857468, rho: 0.4000000000000001
[TRAIN]: (908/1600): reward: 2.5665844455361366, rates: 8.566584441408498, loss: 0.8495340645313263, rho: 0.4000000000000001
[TRAIN]: (909/1600): reward: 11.140550762414932, rates: 11.140550790600354, loss: 0.9645471304655076, rho: 0.4000000000000001
[TRAIN]: (910/1600): reward: 12.15860202908516, rates: 12.15860200136658, loss: 0.8298540160059928, rho: 0.4000000000000001
[TRAIN]: (911/1600): reward: 13.344121187925339, rates: 13.34412114221098, loss: 0.9563711971044541, rho: 0.4000000000000001
[TRAIN]: (912/1600): reward: 10.186243429780006, rates: 11.186243534442639, loss: 0.9900932610034943, rho: 0.4000000000000001
[TRAIN]: (913/1600): reward: 9.448712855577469, rates: 10.448712883468238, loss: 0.8300944551825523, rho: 0.4000000000000001
[TRAIN]: (914/1600): reward: 1.278106838464737, rates: 10.278106862296418, loss: 0.8996609836816788, rho: 0.4000000000000001
[TRAIN]: (915/1600): reward: 12.40449407696724, rates: 12.404494211849233, loss: 0.8876627385616302, rho: 0.4000000000000001
[TRAIN]: (916/1600): reward: 10.378442227840424, rates: 10.378442182404427, loss: 0.9868239894509315, rho: 0.4000000000000001
[TRAIN]: (917/1600): reward: 12.35233487188816, rates: 12.352334711877631, loss: 0.8091929674148559, rho: 0.4000000000000001
[TRAIN]: (918/1600): reward: 12.171096473932266, rates: 13.17109639205246, loss: 0.8467759191989899, rho: 0.4000000000000001
[TRAIN]: (919/1600): reward: 10.083540320396423, rates: 10.0835403384374, loss: 0.8369595631957054, rho: 0.4000000000000001
[TRAIN]: (920/1600): reward: 12.570585131645203, rates: 12.570585247405521, loss: 0.8998658746480942, rho: 0.4000000000000001
[TRAIN]: (921/1600): reward: 11.066337078809738, rates: 11.066336955402878, loss: 0.906042468547821, rho: 0.4000000000000001
[TRAIN]: (922/1600): reward: 11.455013990402222, rates: 11.455014082785665, loss: 0.9109156757593155, rho: 0.4000000000000001
[TRAIN]: (923/1600): reward: 6.965949505567551, rates: 10.965949399342536, loss: 0.8221764296293259, rho: 0.4000000000000001
[TRAIN]: (924/1600): reward: 11.064705967903137, rates: 11.064705945812822, loss: 1.0672045364975928, rho: 0.4000000000000001
[TRAIN]: (925/1600): reward: 9.820725575089455, rates: 9.8207256488828, loss: 0.8346543818712234, rho: 0.4000000000000001
[TRAIN]: (926/1600): reward: 9.619636982679367, rates: 11.619636817368622, loss: 0.8471013724803924, rho: 0.4000000000000001
[TRAIN]: (927/1600): reward: 13.739085868000984, rates: 14.739085938395615, loss: 0.8781459748744964, rho: 0.4000000000000001
[TRAIN]: (928/1600): reward: 13.05643978714943, rates: 13.056439883705073, loss: 0.8997092038393021, rho: 0.4000000000000001
[TRAIN]: (929/1600): reward: 12.920562699437141, rates: 12.920562849078799, loss: 0.7747085615992546, rho: 0.4000000000000001
[TRAIN]: (930/1600): reward: 10.801113784313202, rates: 10.801113749328882, loss: 0.8680474609136581, rho: 0.4000000000000001
[TRAIN]: (931/1600): reward: 12.235118210315704, rates: 12.235118282320737, loss: 0.8998059153556823, rho: 0.4000000000000001
[TRAIN]: (932/1600): reward: 12.013809740543365, rates: 12.013809779155348, loss: 1.0039400994777679, rho: 0.4000000000000001
[TRAIN]: (933/1600): reward: -1.2482030987739563, rates: 10.751796798596525, loss: 0.7976640194654465, rho: 0.4000000000000001
[TRAIN]: (934/1600): reward: 11.645461410284042, rates: 12.645461447496535, loss: 0.8177911326289177, rho: 0.4000000000000001
[TRAIN]: (935/1600): reward: 13.092149674892426, rates: 13.09214967280241, loss: 0.9057144246995449, rho: 0.4000000000000001
[TRAIN]: (936/1600): reward: 13.11500534415245, rates: 13.11500531228123, loss: 0.8101160392165184, rho: 0.4000000000000001
[TRAIN]: (937/1600): reward: 6.338376879692078, rates: 10.338376908999997, loss: 0.7997706979513168, rho: 0.4000000000000001
[TRAIN]: (938/1600): reward: 12.421954870223999, rates: 12.42195488268263, loss: 0.8901685833930969, rho: 0.4000000000000001
[TRAIN]: (939/1600): reward: 10.81590735912323, rates: 10.815907559779637, loss: 0.8110660642385483, rho: 0.4000000000000001
[TRAIN]: (940/1600): reward: 11.721664190292358, rates: 11.721664266034715, loss: 0.7955150611698627, rho: 0.4000000000000001
[TRAIN]: (941/1600): reward: 13.909615904092789, rates: 13.909615874722803, loss: 0.8057820856571197, rho: 0.4000000000000001
[TRAIN]: (942/1600): reward: 11.36369177699089, rates: 11.363691665594658, loss: 0.8844768553972244, rho: 0.4000000000000001
[TRAIN]: (943/1600): reward: 5.259310305118561, rates: 8.259310327852695, loss: 0.8812634706497192, rho: 0.4000000000000001
[TRAIN]: (944/1600): reward: 12.34913682937622, rates: 13.349136800871285, loss: 0.9013519033789634, rho: 0.4000000000000001
[TRAIN]: (945/1600): reward: 8.301538437604904, rates: 10.301538257660203, loss: 0.8250290989875794, rho: 0.4000000000000001
[TRAIN]: (946/1600): reward: 11.328156024217606, rates: 11.328156148780907, loss: 0.8562584146857262, rho: 0.4000000000000001
[TRAIN]: (947/1600): reward: 11.126485332846642, rates: 12.126485242534429, loss: 0.9725565016269684, rho: 0.4000000000000001
[TRAIN]: (948/1600): reward: 11.030932366847992, rates: 11.030932557849539, loss: 0.9432660013437271, rho: 0.4000000000000001
[TRAIN]: (949/1600): reward: 2.4286616444587708, rates: 11.42866167727303, loss: 0.9216838240623474, rho: 0.4000000000000001
[TRAIN]: (950/1600): reward: 7.526974901556969, rates: 12.526974747326149, loss: 0.8621439039707184, rho: 0.4000000000000001
[TRAIN]: (951/1600): reward: 10.725595653057098, rates: 10.725595606530364, loss: 0.9515196412801743, rho: 0.4000000000000001
[TRAIN]: (952/1600): reward: 12.031606942415237, rates: 14.031606942694138, loss: 0.9106782644987106, rho: 0.4000000000000001
[TRAIN]: (953/1600): reward: 10.857253223657608, rates: 10.857253165309755, loss: 0.8749165415763855, rho: 0.4000000000000001
[TRAIN]: (954/1600): reward: 12.351716861128807, rates: 12.351716880988908, loss: 0.8185443371534348, rho: 0.4000000000000001
[TRAIN]: (955/1600): reward: 10.779569834470749, rates: 10.779569777407547, loss: 0.924578195810318, rho: 0.4000000000000001
[TRAIN]: (956/1600): reward: 11.966455906629562, rates: 11.96645588691648, loss: 0.9059665128588676, rho: 0.4000000000000001
[TRAIN]: (957/1600): reward: 10.81736445426941, rates: 11.81736444573684, loss: 0.8613429844379425, rho: 0.4000000000000001
[TRAIN]: (958/1600): reward: 13.592581272125244, rates: 13.592581258758388, loss: 0.9191279247403145, rho: 0.4000000000000001
[TRAIN]: (959/1600): reward: 11.690580025315285, rates: 11.690579912655913, loss: 0.8396021068096161, rho: 0.4000000000000001
[TRAIN]: (960/1600): reward: 10.920032382011414, rates: 10.920032474540559, loss: 0.7614506229758262, rho: 0.4000000000000001
[TRAIN]: (961/1600): reward: 5.33901284635067, rates: 10.339012963577636, loss: 0.7934231117367745, rho: 0.4000000000000001
[TRAIN]: (962/1600): reward: 11.009712994098663, rates: 11.009712975478845, loss: 0.8632693603634835, rho: 0.4000000000000001
[TRAIN]: (963/1600): reward: 9.364772140979767, rates: 9.364772189178254, loss: 0.7775082364678383, rho: 0.4000000000000001
[TRAIN]: (964/1600): reward: 9.892599314451218, rates: 9.892599371342484, loss: 0.8551050201058388, rho: 0.4000000000000001
[TRAIN]: (965/1600): reward: 11.56234297156334, rates: 11.562343056412361, loss: 0.84259584993124, rho: 0.4000000000000001
[TRAIN]: (966/1600): reward: 1.9193218648433685, rates: 10.919321754313023, loss: 0.8480968430638314, rho: 0.4000000000000001
[TRAIN]: (967/1600): reward: 11.32037940621376, rates: 11.320379379174216, loss: 0.8700706228613854, rho: 0.4000000000000001
[TRAIN]: (968/1600): reward: 12.563768088817596, rates: 12.563768020820351, loss: 0.7953775957226753, rho: 0.4000000000000001
[TRAIN]: (969/1600): reward: 11.68254329264164, rates: 11.68254342029179, loss: 0.9048919141292572, rho: 0.4000000000000001
[TRAIN]: (970/1600): reward: 9.118566989898682, rates: 9.118566925019351, loss: 0.9331475406885147, rho: 0.4000000000000001
[TRAIN]: (971/1600): reward: 3.2825896739959717, rates: 9.282589705291816, loss: 0.8623895019292831, rho: 0.4000000000000001
[TRAIN]: (972/1600): reward: 12.142928436398506, rates: 12.142928391852868, loss: 0.8282191917300225, rho: 0.4000000000000001
[TRAIN]: (973/1600): reward: 12.065489023923874, rates: 13.065489085858815, loss: 0.7303213000297546, rho: 0.4000000000000001
[TRAIN]: (974/1600): reward: 12.764971494674683, rates: 12.76497146854469, loss: 1.0003537461161613, rho: 0.4000000000000001
[TRAIN]: (975/1600): reward: 10.874800264835358, rates: 10.874800335771871, loss: 0.7732446134090424, rho: 0.4000000000000001
[TRAIN]: (976/1600): reward: 12.782439276576042, rates: 12.782439247961126, loss: 0.9193278312683105, rho: 0.4000000000000001
[TRAIN]: (977/1600): reward: 13.633870780467987, rates: 13.633870704956237, loss: 1.0020394384860993, rho: 0.4000000000000001
[TRAIN]: (978/1600): reward: 12.575281381607056, rates: 13.575281301262761, loss: 0.7968108564615249, rho: 0.4000000000000001
[TRAIN]: (979/1600): reward: 9.617506757378578, rates: 9.617506744449733, loss: 0.9226343512535096, rho: 0.4000000000000001
[TRAIN]: (980/1600): reward: 12.940344274044037, rates: 12.940344195428006, loss: 0.8333067342638969, rho: 0.4000000000000001
[TRAIN]: (981/1600): reward: 11.440480142831802, rates: 11.44048025100527, loss: 0.8163744255900383, rho: 0.4000000000000001
[TRAIN]: (982/1600): reward: 12.691436395049095, rates: 13.691436413953065, loss: 0.826915767788887, rho: 0.4000000000000001
[TRAIN]: (983/1600): reward: -2.30130897462368, rates: 7.698691018045208, loss: 1.0634758055210114, rho: 0.4000000000000001
[TRAIN]: (984/1600): reward: 9.89825502038002, rates: 10.898255051140264, loss: 0.8209115564823151, rho: 0.4000000000000001
[TRAIN]: (985/1600): reward: 10.574530243873596, rates: 12.574530399908062, loss: 0.9271483927965164, rho: 0.4000000000000001
[TRAIN]: (986/1600): reward: 12.859456285834312, rates: 12.859456100848018, loss: 0.8725237444043159, rho: 0.4000000000000001
[TRAIN]: (987/1600): reward: 8.964203208684921, rates: 10.964203258407892, loss: 0.7268186524510384, rho: 0.4000000000000001
[TRAIN]: (988/1600): reward: 11.691579952836037, rates: 11.69157996537446, loss: 0.9016224086284638, rho: 0.4000000000000001
[TRAIN]: (989/1600): reward: 9.526412308216095, rates: 11.526412346679638, loss: 0.7825515002012253, rho: 0.4000000000000001
[TRAIN]: (990/1600): reward: 10.596046432852745, rates: 10.596046489742559, loss: 0.9141382038593292, rho: 0.4000000000000001
[TRAIN]: (991/1600): reward: 9.155084699392319, rates: 9.155084723219609, loss: 0.7907716259360313, rho: 0.4000000000000001
[TRAIN]: (992/1600): reward: 12.261124104261398, rates: 12.261124144317636, loss: 0.8856962397694588, rho: 0.4000000000000001
