[TRAIN]: (11/1600): reward: -58.36016488075256, reward_t: [-5.0, 0.0, -5.0, -5.0, -5.0, 0.0, 0.0, -5.0, -4.0, -2.5688815116882324, -5.0, -5.0, 0.0, -4.0, -3.791283369064331, 0.0, -5.0, -4.0, 0.0, 0.0], rates: 0.63983515123379, rate_t: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4311184977087432, 0, 0, 0, 0, 0.20871665352504679, 0, 0, 0, 0, 0], loss: 10.354822874069214, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 8, transmit_actions_t: [1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0], bound: 0, bound_t: [],P: [0.375, 1.0, 0.6875, 0.8125, 0.0625, 0.5625, 0.9375, 0.0625, 0.375, 0.25, 0.625, 0.125, 0.3125, 0.25, 0.4375, 0.4375, 0.0625, 0.5, 0.75, 0.875]
[TRAIN]: (12/1600): reward: -71.79583668708801, reward_t: [0.0, -3.0, 0.0, -5.0, -5.0, 0.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, 0.0, -5.0, -5.0, -5.0, 0.0, -3.7958366870880127, -5.0], rates: 0.20416323799902844, rate_t: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.20416323799902844, 0], loss: 10.095304584503173, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 13, transmit_actions_t: [0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1], bound: 0, bound_t: [],P: [0.375, 0.125, 0.625, 0.0, 0.9375, 0.375, 0.6875, 0.6875, 0.0625, 0.3125, 0.4375, 0.4375, 0.1875, 0.6875, 0.875, 0.125, 0.3125, 0.6875, 0.4375, 0.625]
[TRAIN]: (13/1600): reward: -51.04274606704712, reward_t: [0.0, 0.0, -4.0, -3.8436410427093506, -5.0, -5.0, -5.0, -5.0, 0.0, 0.0, -5.0, 0.0, -2.0, -5.0, 0.0, -5.0, -5.0, 0.35087502002716064, -1.5499800443649292, 0.0], rates: 0.9572540904002995, rate_t: [0, 0, 0, 0.1563590729309458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.35087502858162256, 0.4500199888877312, 0], loss: 9.75558843612671, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 8, transmit_actions_t: [0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0], bound: 0, bound_t: [],P: [0.8125, 0.375, 0.4375, 0.4375, 0.75, 0.75, 0.375, 1.0, 0.4375, 0.6875, 0.8125, 0.4375, 0.4375, 0.0, 0.6875, 0.4375, 0.3125, 0.0625, 0.25, 0.6875]
[TRAIN]: (14/1600): reward: -68.0, reward_t: [-5.0, -5.0, 0.0, 0.0, -5.0, -5.0, -5.0, 0.0, -5.0, 0.0, -5.0, 0.0, -5.0, -5.0, -5.0, -5.0, -5.0, 0.0, -3.0, -5.0], rates: 0, rate_t: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], loss: 10.100898361206054, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 10, transmit_actions_t: [1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1], bound: 0, bound_t: [],P: [0.1875, 0.875, 0.875, 0.625, 0.0625, 1.0, 0.0, 0.8125, 0.125, 0.625, 0.6875, 1.0, 0.625, 1.0, 0.0625, 0.1875, 0.6875, 0.1875, 0.375, 0.5]
[TRAIN]: (15/1600): reward: -37.30299723148346, reward_t: [0.0, 0.0, -1.4810398817062378, 0.6095807552337646, 0.0, -5.0, -5.0, 0.0, -3.4315381050109863, 0.0, -3.0, 0.0, -5.0, 0.0, 0.0, -5.0, 0.0, 0.0, -5.0, -5.0], rates: 1.6970027069945461, rate_t: [0, 0, 0.5189601385887057, 0.6095807398425204, 0, 0, 0, 0, 0.5684618285633201, 0, 0, 0, 0, 0.0, 0, 0, 0, 0.0, 0, 0], loss: 9.833378982543945, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 11, transmit_actions_t: [0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1], bound: 0, bound_t: [],P: [0.125, 0.8125, 0.1875, 0.125, 0.6875, 0.875, 0.75, 0.1875, 0.375, 0.5625, 0.375, 0.5625, 0.75, 0.0, 0.5625, 0.875, 0.6875, 0.0, 0.5, 0.6875]
[TRAIN]: (16/1600): reward: -64.81236124038696, reward_t: [-5.0, 0.0, -2.0, -5.0, -5.0, -5.0, -2.812361240386963, -5.0, -5.0, -5.0, 0.0, -4.0, 0.0, -5.0, 0.0, -3.0, -5.0, 0.0, -4.0, -4.0], rates: 0.18763875782810907, rate_t: [0, 0, 0, 0, 0, 0, 0.18763875782810907, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0], loss: 9.975344514846801, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 8, transmit_actions_t: [1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0], bound: 0, bound_t: [],P: [0.1875, 0.75, 0.3125, 0.25, 0.25, 0.0, 0.375, 0.4375, 1.0, 0.6875, 0.8125, 0.0625, 0.0, 0.875, 0.8125, 0.3125, 0.5, 0.5625, 0.125, 0.5]
[TRAIN]: (17/1600): reward: -62.792249262332916, reward_t: [-5.0, -5.0, 0.0, -5.0, -5.0, 0.0, -5.0, 0.6476895213127136, -4.0, -0.6114234924316406, 0.0, -5.0, 0.0, -3.8285152912139893, -5.0, -5.0, -5.0, -5.0, -5.0, 0.0], rates: 1.2077507736470223, rate_t: [0, 0, 0, 0, 0, 0, 0, 0.647689497717987, 0, 0.3885765141513464, 0, 0, 0, 0.17148476177768898, 0, 0, 0, 0, 0, 0], loss: 9.397292685508727, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 13, transmit_actions_t: [1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0], bound: 0, bound_t: [],P: [0.8125, 0.125, 0.8125, 0.9375, 0.8125, 0.75, 0.0, 0.0625, 0.375, 0.3125, 1.0, 0.625, 0.1875, 0.375, 1.0, 0.75, 0.6875, 0.75, 0.875, 0.0625]
[TRAIN]: (18/1600): reward: -41.08592184446752, reward_t: [0.0, -1.4626033306121826, 0.0, -5.0, 0.0, -5.0, -5.0, -5.0, 0.0, -0.544871985912323, -5.0, 0.0, -5.0, 0.0, -5.0, 0.0, -2.515087604522705, -1.5609416961669922, 0.0, -0.002417227253317833], rates: 2.9140781970195953, rate_t: [0, 0.5373966524135234, 0, 0, 0, 0, 0, 0, 0, 0.45512802955176124, 0, 0, 0, 0, 0, 0, 0.48491243492114805, 0.43905830746535845, 0, 0.997582772667804], loss: 8.895513987541198, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 11, transmit_actions_t: [0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1], bound: 0, bound_t: [],P: [0.625, 0.1875, 0.5, 0.0, 0.8125, 0.5625, 1.0, 0.8125, 0.3125, 0.25, 0.9375, 0.6875, 0.8125, 0.5625, 0.3125, 0.4375, 0.375, 0.125, 0.4375, 0.1875]
[TRAIN]: (19/1600): reward: -44.427030980587006, reward_t: [0.0, -4.0, 0.0, 1.1206854581832886, 0.0, -5.0, -5.0, 0.0, 0.0, 0.0, -0.5477164387702942, -5.0, -3.0, 0.0, -5.0, -5.0, 0.0, -3.0, -5.0, -5.0], rates: 1.5729690161796868, rate_t: [0, 0, 0, 1.1206854829478574, 0, 0, 0, 0, 0, 0.0, 0.4522835332318294, 0, 0, 0, 0, 0, 0, 0, 0, 0], loss: 8.045441961288452, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 6, transmit_actions_t: [0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1], bound: 0, bound_t: [],P: [0.25, 0.3125, 0.625, 0.1875, 0.5625, 0.125, 0.3125, 0.875, 0.5625, 0.0, 0.25, 0.0625, 0.5, 0.625, 0.5625, 0.4375, 0.1875, 0.375, 0.0625, 0.75]
[TRAIN]: (20/1600): reward: -44.70579046010971, reward_t: [0.0, -5.0, -5.0, 0.0, 0.0, -5.0, 0.0, -5.0, 0.0, 0.5886635184288025, 0.0, -0.2944539785385132, -5.0, -5.0, 0.0, -5.0, 0.0, 0.0, -5.0, -5.0], rates: 1.2942095402687406, rate_t: [0.0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0.5886635086814419, 0.0, 0.7055460315872987, 0, 0, 0, 0, 0, 0, 0, 0], loss: 5.984186947345734, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 12, transmit_actions_t: [1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1], bound: 0, bound_t: [],P: [0.0, 0.5, 0.875, 0.0, 0.25, 0.125, 1.0, 0.25, 0.5625, 0.0625, 0.0, 0.3125, 0.5625, 0.625, 0.3125, 0.5625, 0.75, 0.875, 0.6875, 0.5]
[TRAIN]: (21/1600): reward: -59.078347861766815, reward_t: [0.0, -3.0, -3.786968469619751, 0.3388085961341858, -4.0, -1.63018798828125, -5.0, -5.0, 0.0, -5.0, -5.0, -5.0, -5.0, 0.0, -2.0, -5.0, -5.0, 0.0, -5.0, 0.0], rates: 0.9216521285536008, rate_t: [0, 0, 0.2130314608986993, 0.33880860526411727, 0, 0.36981206239078424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0], loss: 3.3788516879081727, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 13, transmit_actions_t: [0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0], bound: 0, bound_t: [],P: [0.5625, 0.3125, 0.375, 0.125, 0.125, 0.25, 0.625, 0.4375, 0.25, 1.0, 0.625, 0.8125, 0.875, 0.25, 0.4375, 0.8125, 0.0625, 0.0, 0.6875, 0.4375]
[TRAIN]: (22/1600): reward: -57.21262727677822, reward_t: [-5.0, 0.0, 0.24247850477695465, -5.0, 0.0, -2.455105781555176, -5.0, -5.0, -5.0, -5.0, -5.0, 0.0, -5.0, 0.0, 0.0, -5.0, 0.0, -5.0, -5.0, 0.0], rates: 0.7873726698403939, rate_t: [0, 0, 0.24247850171612384, 0, 0, 0.54489416812427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], loss: 2.1688445091247557, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 13, transmit_actions_t: [1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0], bound: 0, bound_t: [],P: [0.875, 0.5625, 0.0625, 0.4375, 0.4375, 0.25, 0.875, 0.25, 0.875, 0.4375, 0.8125, 0.6875, 0.9375, 0.1875, 0.6875, 0.6875, 1.0, 0.5625, 0.875, 0.1875]
[TRAIN]: (23/1600): reward: -49.46617645025253, reward_t: [-5.0, 0.0, -5.0, -5.0, 0.0, 0.0, 0.0, -5.0, -5.0, -5.0, 0.0, -5.0, -0.1775076985359192, -5.0, -5.0, -3.0, 0.0, 0.0, 0.0, -1.2886687517166138], rates: 1.5338235336913493, rate_t: [0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0.8224922954892864, 0, 0, 0, 0, 0, 0, 0.7113312382020629], loss: 2.078683167695999, rho: 0.4000000000000001, rho_t: [0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4], transmit_actions: 9, transmit_actions_t: [1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1], bound: 0, bound_t: [],P: [0.75, 0.75, 0.375, 0.625, 0.0, 1.0, 0.9375, 0.25, 0.5625, 0.75, 0.3125, 0.0625, 0.1875, 1.0, 0.0, 0.375, 1.0, 0.875, 0.75, 0.1875]
